name,cases,date,day,diff
Ecuador,15,2020-03-11,-7,1
Ecuador,17,2020-03-12,-6,1.1333333333333333
Ecuador,19,2020-03-13,-5,1.1176470588235294
Ecuador,19,2020-03-14,-4,1
Ecuador,28,2020-03-15,-3,1.4736842105263157
Ecuador,37,2020-03-16,-2,1.3214285714285714
Ecuador,58,2020-03-17,-1,1.5675675675675675
Ecuador,111,2020-03-18,0,1.9137931034482758
Ecuador,168,2020-03-19,1,1.5135135135135136
Ecuador,426,2020-03-20,2,2.5357142857142856
Ecuador,426,2020-03-21,3,1
Ecuador,789,2020-03-22,4,1.852112676056338
Egypt,0,2020-02-06,-38,NA
Egypt,0,2020-02-07,-37,NaN
Egypt,0,2020-02-08,-36,NaN
Egypt,0,2020-02-09,-35,NaN
Egypt,0,2020-02-10,-34,NaN
Egypt,0,2020-02-11,-33,NaN
Egypt,0,2020-02-12,-32,NaN
Egypt,0,2020-02-13,-31,NaN
Egypt,1,2020-02-14,-30,Inf
Egypt,1,2020-02-15,-29,1
Egypt,1,2020-02-16,-28,1
Egypt,1,2020-02-17,-27,1
Egypt,1,2020-02-18,-26,1
Egypt,1,2020-02-19,-25,1
Egypt,1,2020-02-20,-24,1
Egypt,1,2020-02-21,-23,1
Egypt,1,2020-02-22,-22,1
Egypt,1,2020-02-23,-21,1
Egypt,1,2020-02-24,-20,1
Egypt,1,2020-02-25,-19,1
Egypt,1,2020-02-26,-18,1
Egypt,1,2020-02-27,-17,1
Egypt,1,2020-02-28,-16,1
Egypt,1,2020-02-29,-15,1
Egypt,2,2020-03-01,-14,2
Egypt,2,2020-03-02,-13,1
Egypt,2,2020-03-03,-12,1
Egypt,2,2020-03-04,-11,1
Egypt,3,2020-03-05,-10,1.5
Egypt,3,2020-03-06,-9,1
Egypt,48,2020-03-07,-8,16
Egypt,49,2020-03-08,-7,1.0208333333333333
Egypt,55,2020-03-09,-6,1.1224489795918366
Egypt,55,2020-03-10,-5,1
Egypt,60,2020-03-11,-4,1.0909090909090908
Egypt,67,2020-03-12,-3,1.1166666666666667
Egypt,80,2020-03-13,-2,1.1940298507462686
Egypt,80,2020-03-14,-1,1
Egypt,126,2020-03-15,0,1.575
Egypt,166,2020-03-16,1,1.3174603174603174
Egypt,196,2020-03-17,2,1.180722891566265
Egypt,196,2020-03-18,3,1
Egypt,210,2020-03-19,4,1.0714285714285714
Egypt,256,2020-03-20,5,1.2190476190476192
Egypt,285,2020-03-21,6,1.11328125
Egypt,327,2020-03-22,7,1.1473684210526316
Estonia,0,2020-02-06,-38,NA
Estonia,0,2020-02-07,-37,NaN
Estonia,0,2020-02-08,-36,NaN
Estonia,0,2020-02-09,-35,NaN
Estonia,0,2020-02-10,-34,NaN
Estonia,0,2020-02-11,-33,NaN
Estonia,0,2020-02-12,-32,NaN
Estonia,0,2020-02-13,-31,NaN
Estonia,0,2020-02-14,-30,NaN
Estonia,0,2020-02-15,-29,NaN
Estonia,0,2020-02-16,-28,NaN
Estonia,0,2020-02-17,-27,NaN
Estonia,0,2020-02-18,-26,NaN
Estonia,0,2020-02-19,-25,NaN
Estonia,0,2020-02-20,-24,NaN
Estonia,0,2020-02-21,-23,NaN
Estonia,0,2020-02-22,-22,NaN
Estonia,0,2020-02-23,-21,NaN
Estonia,0,2020-02-24,-20,NaN
Estonia,0,2020-02-25,-19,NaN
Estonia,0,2020-02-26,-18,NaN
Estonia,1,2020-02-27,-17,Inf
Estonia,1,2020-02-28,-16,1
Estonia,1,2020-02-29,-15,1
Estonia,1,2020-03-01,-14,1
Estonia,1,2020-03-02,-13,1
Estonia,1,2020-03-03,-12,1
Estonia,2,2020-03-04,-11,2
Estonia,5,2020-03-05,-10,2.5
Estonia,5,2020-03-06,-9,1
Estonia,5,2020-03-07,-8,1
Estonia,5,2020-03-08,-7,1
Estonia,10,2020-03-09,-6,2
Estonia,10,2020-03-10,-5,1
Estonia,10,2020-03-11,-4,1
Estonia,10,2020-03-12,-3,1
Estonia,41,2020-03-13,-2,4.1
Estonia,41,2020-03-14,-1,1
Estonia,115,2020-03-15,0,2.8048780487804876
Estonia,171,2020-03-16,1,1.4869565217391305
Estonia,205,2020-03-17,2,1.1988304093567252
Estonia,258,2020-03-18,3,1.2585365853658537
Estonia,267,2020-03-19,4,1.0348837209302326
Estonia,267,2020-03-20,5,1
Estonia,306,2020-03-21,6,1.146067415730337
Estonia,326,2020-03-22,7,1.065359477124183
Finland,1,2020-02-06,-36,NA
Finland,1,2020-02-07,-35,1
Finland,1,2020-02-08,-34,1
Finland,1,2020-02-09,-33,1
Finland,1,2020-02-10,-32,1
Finland,1,2020-02-11,-31,1
Finland,1,2020-02-12,-30,1
Finland,1,2020-02-13,-29,1
Finland,1,2020-02-14,-28,1
Finland,1,2020-02-15,-27,1
Finland,1,2020-02-16,-26,1
Finland,1,2020-02-17,-25,1
Finland,1,2020-02-18,-24,1
Finland,1,2020-02-19,-23,1
Finland,1,2020-02-20,-22,1
Finland,1,2020-02-21,-21,1
Finland,1,2020-02-22,-20,1
Finland,1,2020-02-23,-19,1
Finland,1,2020-02-24,-18,1
Finland,1,2020-02-25,-17,1
Finland,2,2020-02-26,-16,2
Finland,2,2020-02-27,-15,1
Finland,3,2020-02-28,-14,1.5
Finland,3,2020-02-29,-13,1
Finland,6,2020-03-01,-12,2
Finland,7,2020-03-02,-11,1.1666666666666667
Finland,7,2020-03-03,-10,1
Finland,7,2020-03-04,-9,1
Finland,12,2020-03-05,-8,1.7142857142857142
Finland,12,2020-03-06,-7,1
Finland,19,2020-03-07,-6,1.5833333333333333
Finland,23,2020-03-08,-5,1.2105263157894737
Finland,30,2020-03-09,-4,1.3043478260869565
Finland,30,2020-03-10,-3,1
Finland,59,2020-03-11,-2,1.9666666666666666
Finland,59,2020-03-12,-1,1
Finland,109,2020-03-13,0,1.847457627118644
Finland,210,2020-03-14,1,1.926605504587156
Finland,210,2020-03-15,2,1
Finland,272,2020-03-16,3,1.2952380952380953
Finland,319,2020-03-17,4,1.1727941176470589
Finland,333,2020-03-18,5,1.0438871473354232
Finland,400,2020-03-19,6,1.2012012012012012
Finland,450,2020-03-20,7,1.125
Finland,450,2020-03-21,8,1
Finland,626,2020-03-22,9,1.3911111111111112
France,6,2020-02-06,-23,NA
France,6,2020-02-07,-22,1
France,11,2020-02-08,-21,1.8333333333333333
France,11,2020-02-09,-20,1
France,11,2020-02-10,-19,1
France,11,2020-02-11,-18,1
France,11,2020-02-12,-17,1
France,11,2020-02-13,-16,1
France,11,2020-02-14,-15,1
France,12,2020-02-15,-14,1.0909090909090908
France,12,2020-02-16,-13,1
France,12,2020-02-17,-12,1
France,12,2020-02-18,-11,1
France,12,2020-02-19,-10,1
France,12,2020-02-20,-9,1
France,12,2020-02-21,-8,1
France,12,2020-02-22,-7,1
France,12,2020-02-23,-6,1
France,12,2020-02-24,-5,1
France,14,2020-02-25,-4,1.1666666666666667
France,18,2020-02-26,-3,1.2857142857142858
France,38,2020-02-27,-2,2.111111111111111
France,57,2020-02-28,-1,1.5
France,100,2020-02-29,0,1.7543859649122806
France,130,2020-03-01,1,1.3
France,191,2020-03-02,2,1.4692307692307693
France,191,2020-03-03,3,1
France,285,2020-03-04,4,1.4921465968586387
France,423,2020-03-05,5,1.4842105263157894
France,613,2020-03-06,6,1.4491725768321513
France,949,2020-03-07,7,1.5481239804241436
France,1126,2020-03-08,8,1.1865121180189673
France,1412,2020-03-09,9,1.2539964476021315
France,1784,2020-03-10,10,1.2634560906515582
France,2281,2020-03-11,11,1.2785874439461884
France,2876,2020-03-12,12,1.26085050416484
France,3661,2020-03-13,13,1.2729485396383866
France,4499,2020-03-14,14,1.2288992078667031
France,5423,2020-03-15,15,1.2053789731051345
France,6633,2020-03-16,16,1.2231237322515214
France,7730,2020-03-17,17,1.1653851952359415
France,9134,2020-03-18,18,1.1816300129366106
France,10995,2020-03-19,19,1.2037442522443618
France,12612,2020-03-20,20,1.1470668485675306
France,14459,2020-03-21,21,1.1464478274659056
France,16018,2020-03-22,22,1.1078221177121517
Germany,13,2020-02-06,-24,NA
Germany,14,2020-02-07,-23,1.0769230769230769
Germany,14,2020-02-08,-22,1
Germany,14,2020-02-09,-21,1
Germany,14,2020-02-10,-20,1
Germany,16,2020-02-11,-19,1.1428571428571428
Germany,16,2020-02-12,-18,1
Germany,16,2020-02-13,-17,1
Germany,16,2020-02-14,-16,1
Germany,16,2020-02-15,-15,1
Germany,16,2020-02-16,-14,1
Germany,16,2020-02-17,-13,1
Germany,16,2020-02-18,-12,1
Germany,16,2020-02-19,-11,1
Germany,16,2020-02-20,-10,1
Germany,16,2020-02-21,-9,1
Germany,16,2020-02-22,-8,1
Germany,16,2020-02-23,-7,1
Germany,16,2020-02-24,-6,1
Germany,18,2020-02-25,-5,1.125
Germany,27,2020-02-26,-4,1.5
Germany,48,2020-02-27,-3,1.7777777777777777
Germany,48,2020-02-28,-2,1
Germany,79,2020-02-29,-1,1.6458333333333333
Germany,130,2020-03-01,0,1.6455696202531647
Germany,165,2020-03-02,1,1.2692307692307692
Germany,165,2020-03-03,2,1
Germany,262,2020-03-04,3,1.587878787878788
Germany,400,2020-03-05,4,1.5267175572519085
Germany,639,2020-03-06,5,1.5975
Germany,800,2020-03-07,6,1.2519561815336464
Germany,1040,2020-03-08,7,1.3
Germany,1224,2020-03-09,8,1.176923076923077
Germany,1458,2020-03-10,9,1.1911764705882353
Germany,1908,2020-03-11,10,1.308641975308642
Germany,2512,2020-03-12,11,1.3165618448637317
Germany,3116,2020-03-13,12,1.2404458598726114
Germany,4181,2020-03-14,13,1.3417843388960204
Germany,4585,2020-03-15,14,1.0966276010523799
Germany,7272,2020-03-16,15,1.586041439476554
Germany,9360,2020-03-17,16,1.2871287128712872
Germany,12327,2020-03-18,17,1.3169871794871795
Germany,15320,2020-03-19,18,1.2428003569400503
Germany,19848,2020-03-20,19,1.29556135770235
Germany,22255,2020-03-21,20,1.1212716646513503
Germany,24852,2020-03-22,21,1.1166928780049428
Greece,0,2020-02-06,-36,NA
Greece,0,2020-02-07,-35,NaN
Greece,0,2020-02-08,-34,NaN
Greece,0,2020-02-09,-33,NaN
Greece,0,2020-02-10,-32,NaN
Greece,0,2020-02-11,-31,NaN
Greece,0,2020-02-12,-30,NaN
Greece,0,2020-02-13,-29,NaN
Greece,0,2020-02-14,-28,NaN
Greece,0,2020-02-15,-27,NaN
Greece,0,2020-02-16,-26,NaN
Greece,0,2020-02-17,-25,NaN
Greece,0,2020-02-18,-24,NaN
Greece,0,2020-02-19,-23,NaN
Greece,0,2020-02-20,-22,NaN
Greece,0,2020-02-21,-21,NaN
Greece,0,2020-02-22,-20,NaN
Greece,0,2020-02-23,-19,NaN
Greece,0,2020-02-24,-18,NaN
Greece,0,2020-02-25,-17,NaN
Greece,1,2020-02-26,-16,Inf
Greece,3,2020-02-27,-15,3
Greece,4,2020-02-28,-14,1.3333333333333333
Greece,7,2020-02-29,-13,1.75
Greece,7,2020-03-01,-12,1
Greece,7,2020-03-02,-11,1
Greece,7,2020-03-03,-10,1
Greece,8,2020-03-04,-9,1.1428571428571428
Greece,31,2020-03-05,-8,3.875
Greece,45,2020-03-06,-7,1.4516129032258065
Greece,66,2020-03-07,-6,1.4666666666666666
Greece,73,2020-03-08,-5,1.106060606060606
Greece,73,2020-03-09,-4,1
Greece,89,2020-03-10,-3,1.2191780821917808
Greece,99,2020-03-11,-2,1.1123595505617978
Greece,99,2020-03-12,-1,1
Greece,117,2020-03-13,0,1.1818181818181819
Greece,228,2020-03-14,1,1.9487179487179487
Greece,228,2020-03-15,2,1
Greece,331,2020-03-16,3,1.4517543859649122
Greece,387,2020-03-17,4,1.1691842900302114
Greece,387,2020-03-18,5,1
Greece,464,2020-03-19,6,1.198966408268734
Greece,495,2020-03-20,7,1.0668103448275863
Greece,495,2020-03-21,8,1
Greece,624,2020-03-22,9,1.2606060606060605
Hong Kong,0,2020-02-06,-24,NA
Hong Kong,0,2020-02-07,-23,NaN
Hong Kong,0,2020-02-08,-22,NaN
Hong Kong,0,2020-02-09,-21,NaN
Hong Kong,0,2020-02-10,-20,NaN
Hong Kong,0,2020-02-11,-19,NaN
Hong Kong,0,2020-02-12,-18,NaN
Hong Kong,0,2020-02-13,-17,NaN
Hong Kong,0,2020-02-14,-16,NaN
Hong Kong,0,2020-02-15,-15,NaN
Hong Kong,0,2020-02-16,-14,NaN
Hong Kong,60,2020-02-17,-13,Inf
Hong Kong,62,2020-02-18,-12,1.0333333333333334
Hong Kong,65,2020-02-19,-11,1.0483870967741935
Hong Kong,69,2020-02-20,-10,1.0615384615384615
Hong Kong,69,2020-02-21,-9,1
Hong Kong,70,2020-02-22,-8,1.0144927536231885
Hong Kong,74,2020-02-23,-7,1.0571428571428572
Hong Kong,81,2020-02-24,-6,1.0945945945945945
Hong Kong,85,2020-02-25,-5,1.0493827160493827
Hong Kong,89,2020-02-26,-4,1.0470588235294118
Hong Kong,92,2020-02-27,-3,1.0337078651685394
Hong Kong,93,2020-02-28,-2,1.0108695652173914
Hong Kong,93,2020-02-29,-1,1
Hong Kong,100,2020-03-01,0,1.075268817204301
Hong Kong,100,2020-03-02,1,1
Hong Kong,100,2020-03-03,2,1
Hong Kong,101,2020-03-04,3,1.01
Hong Kong,105,2020-03-05,4,1.0396039603960396
Hong Kong,108,2020-03-06,5,1.0285714285714285
Hong Kong,108,2020-03-07,6,1
Hong Kong,115,2020-03-08,7,1.0648148148148149
Hong Kong,115,2020-03-09,8,1
Hong Kong,121,2020-03-10,9,1.0521739130434782
Hong Kong,121,2020-03-11,10,1
Hong Kong,130,2020-03-12,11,1.0743801652892562
Hong Kong,132,2020-03-13,12,1.0153846153846153
Hong Kong,142,2020-03-14,13,1.0757575757575757
Hong Kong,142,2020-03-15,14,1
Hong Kong,149,2020-03-16,15,1.0492957746478873
Hong Kong,158,2020-03-17,16,1.0604026845637584
Hong Kong,193,2020-03-18,17,1.2215189873417722
Hong Kong,193,2020-03-19,18,1
Hong Kong,256,2020-03-20,19,1.3264248704663213
Hong Kong,274,2020-03-21,20,1.0703125
Hong Kong,318,2020-03-22,21,1.1605839416058394
Hungary,0,2020-02-06,-44,NA
Hungary,0,2020-02-07,-43,NaN
Hungary,0,2020-02-08,-42,NaN
Hungary,0,2020-02-09,-41,NaN
Hungary,0,2020-02-10,-40,NaN
Hungary,0,2020-02-11,-39,NaN
Hungary,0,2020-02-12,-38,NaN
Hungary,0,2020-02-13,-37,NaN
Hungary,0,2020-02-14,-36,NaN
Hungary,0,2020-02-15,-35,NaN
Hungary,0,2020-02-16,-34,NaN
Hungary,0,2020-02-17,-33,NaN
Hungary,0,2020-02-18,-32,NaN
Hungary,0,2020-02-19,-31,NaN
Hungary,0,2020-02-20,-30,NaN
Hungary,0,2020-02-21,-29,NaN
Hungary,0,2020-02-22,-28,NaN
Hungary,0,2020-02-23,-27,NaN
Hungary,0,2020-02-24,-26,NaN
Hungary,0,2020-02-25,-25,NaN
Hungary,0,2020-02-26,-24,NaN
Hungary,0,2020-02-27,-23,NaN
Hungary,0,2020-02-28,-22,NaN
Hungary,0,2020-02-29,-21,NaN
Hungary,0,2020-03-01,-20,NaN
Hungary,0,2020-03-02,-19,NaN
Hungary,0,2020-03-03,-18,NaN
Hungary,2,2020-03-04,-17,Inf
Hungary,2,2020-03-05,-16,1
Hungary,2,2020-03-06,-15,1
Hungary,2,2020-03-07,-14,1
Hungary,2,2020-03-08,-13,1
Hungary,9,2020-03-09,-12,4.5
Hungary,9,2020-03-10,-11,1
Hungary,9,2020-03-11,-10,1
Hungary,13,2020-03-12,-9,1.4444444444444444
Hungary,19,2020-03-13,-8,1.4615384615384615
Hungary,19,2020-03-14,-7,1
Hungary,30,2020-03-15,-6,1.5789473684210527
Hungary,32,2020-03-16,-5,1.0666666666666667
Hungary,50,2020-03-17,-4,1.5625
Hungary,50,2020-03-18,-3,1
Hungary,73,2020-03-19,-2,1.46
Hungary,85,2020-03-20,-1,1.1643835616438356
Hungary,103,2020-03-21,0,1.2117647058823529
Hungary,131,2020-03-22,1,1.2718446601941749
Iceland,0,2020-02-06,-36,NA
Iceland,0,2020-02-07,-35,NaN
Iceland,0,2020-02-08,-34,NaN
Iceland,0,2020-02-09,-33,NaN
Iceland,0,2020-02-10,-32,NaN
Iceland,0,2020-02-11,-31,NaN
Iceland,0,2020-02-12,-30,NaN
Iceland,0,2020-02-13,-29,NaN
Iceland,0,2020-02-14,-28,NaN
Iceland,0,2020-02-15,-27,NaN
Iceland,0,2020-02-16,-26,NaN
Iceland,0,2020-02-17,-25,NaN
Iceland,0,2020-02-18,-24,NaN
Iceland,0,2020-02-19,-23,NaN
Iceland,0,2020-02-20,-22,NaN
Iceland,0,2020-02-21,-21,NaN
Iceland,0,2020-02-22,-20,NaN
Iceland,0,2020-02-23,-19,NaN
Iceland,0,2020-02-24,-18,NaN
Iceland,0,2020-02-25,-17,NaN
Iceland,0,2020-02-26,-16,NaN
Iceland,0,2020-02-27,-15,NaN
Iceland,1,2020-02-28,-14,Inf
Iceland,1,2020-02-29,-13,1
Iceland,3,2020-03-01,-12,3
Iceland,9,2020-03-02,-11,3
Iceland,9,2020-03-03,-10,1
Iceland,26,2020-03-04,-9,2.888888888888889
Iceland,34,2020-03-05,-8,1.3076923076923077
Iceland,34,2020-03-06,-7,1
Iceland,50,2020-03-07,-6,1.4705882352941178
Iceland,55,2020-03-08,-5,1.1
Iceland,58,2020-03-09,-4,1.0545454545454545
Iceland,65,2020-03-10,-3,1.1206896551724137
Iceland,85,2020-03-11,-2,1.3076923076923077
Iceland,85,2020-03-12,-1,1
Iceland,117,2020-03-13,0,1.3764705882352941
Iceland,134,2020-03-14,1,1.1452991452991452
Iceland,161,2020-03-15,2,1.2014925373134329
Iceland,180,2020-03-16,3,1.1180124223602483
Iceland,247,2020-03-17,4,1.3722222222222222
Iceland,247,2020-03-18,5,1
Iceland,330,2020-03-19,6,1.3360323886639676
Iceland,409,2020-03-20,7,1.2393939393939395
Iceland,409,2020-03-21,8,1
Iceland,568,2020-03-22,9,1.3887530562347188
India,3,2020-02-06,-38,NA
India,3,2020-02-07,-37,1
India,3,2020-02-08,-36,1
India,3,2020-02-09,-35,1
India,3,2020-02-10,-34,1
India,3,2020-02-11,-33,1
India,3,2020-02-12,-32,1
India,3,2020-02-13,-31,1
India,3,2020-02-14,-30,1
India,3,2020-02-15,-29,1
India,3,2020-02-16,-28,1
India,3,2020-02-17,-27,1
India,3,2020-02-18,-26,1
India,3,2020-02-19,-25,1
India,3,2020-02-20,-24,1
India,3,2020-02-21,-23,1
India,3,2020-02-22,-22,1
India,3,2020-02-23,-21,1
India,3,2020-02-24,-20,1
India,3,2020-02-25,-19,1
India,3,2020-02-26,-18,1
India,3,2020-02-27,-17,1
India,3,2020-02-28,-16,1
India,3,2020-02-29,-15,1
India,3,2020-03-01,-14,1
India,5,2020-03-02,-13,1.6666666666666667
India,5,2020-03-03,-12,1
India,28,2020-03-04,-11,5.6
India,30,2020-03-05,-10,1.0714285714285714
India,30,2020-03-06,-9,1
India,34,2020-03-07,-8,1.1333333333333333
India,39,2020-03-08,-7,1.1470588235294117
India,43,2020-03-09,-6,1.1025641025641026
India,50,2020-03-10,-5,1.1627906976744187
India,60,2020-03-11,-4,1.2
India,73,2020-03-12,-3,1.2166666666666666
India,73,2020-03-13,-2,1
India,73,2020-03-14,-1,1
India,109,2020-03-15,0,1.4931506849315068
India,130,2020-03-16,1,1.1926605504587156
India,137,2020-03-17,2,1.0538461538461539
India,147,2020-03-18,3,1.072992700729927
India,173,2020-03-19,4,1.1768707482993197
India,236,2020-03-20,5,1.3641618497109826
India,315,2020-03-21,6,1.3347457627118644
India,324,2020-03-22,7,1.0285714285714285
Indonesia,0,2020-02-06,-38,NA
Indonesia,0,2020-02-07,-37,NaN
Indonesia,0,2020-02-08,-36,NaN
Indonesia,0,2020-02-09,-35,NaN
Indonesia,0,2020-02-10,-34,NaN
Indonesia,0,2020-02-11,-33,NaN
Indonesia,0,2020-02-12,-32,NaN
Indonesia,0,2020-02-13,-31,NaN
Indonesia,0,2020-02-14,-30,NaN
Indonesia,0,2020-02-15,-29,NaN
Indonesia,0,2020-02-16,-28,NaN
Indonesia,0,2020-02-17,-27,NaN
Indonesia,0,2020-02-18,-26,NaN
Indonesia,0,2020-02-19,-25,NaN
Indonesia,0,2020-02-20,-24,NaN
Indonesia,0,2020-02-21,-23,NaN
Indonesia,0,2020-02-22,-22,NaN
Indonesia,0,2020-02-23,-21,NaN
Indonesia,0,2020-02-24,-20,NaN
Indonesia,0,2020-02-25,-19,NaN
Indonesia,0,2020-02-26,-18,NaN
Indonesia,0,2020-02-27,-17,NaN
Indonesia,0,2020-02-28,-16,NaN
Indonesia,0,2020-02-29,-15,NaN
Indonesia,2,2020-03-01,-14,Inf
Indonesia,2,2020-03-02,-13,1
Indonesia,2,2020-03-03,-12,1
Indonesia,2,2020-03-04,-11,1
Indonesia,2,2020-03-05,-10,1
Indonesia,4,2020-03-06,-9,2
Indonesia,4,2020-03-07,-8,1
Indonesia,6,2020-03-08,-7,1.5
Indonesia,19,2020-03-09,-6,3.1666666666666665
Indonesia,19,2020-03-10,-5,1
Indonesia,34,2020-03-11,-4,1.7894736842105263
Indonesia,34,2020-03-12,-3,1
Indonesia,69,2020-03-13,-2,2.0294117647058822
Indonesia,69,2020-03-14,-1,1
Indonesia,117,2020-03-15,0,1.6956521739130435
Indonesia,134,2020-03-16,1,1.1452991452991452
Indonesia,172,2020-03-17,2,1.2835820895522387
Indonesia,227,2020-03-18,3,1.319767441860465
Indonesia,309,2020-03-19,4,1.3612334801762114
Indonesia,369,2020-03-20,5,1.1941747572815533
Indonesia,369,2020-03-21,6,1
Indonesia,450,2020-03-22,7,1.2195121951219512
Iran,0,2020-02-06,-20,NA
Iran,0,2020-02-07,-19,NaN
Iran,0,2020-02-08,-18,NaN
Iran,0,2020-02-09,-17,NaN
Iran,0,2020-02-10,-16,NaN
Iran,0,2020-02-11,-15,NaN
Iran,0,2020-02-12,-14,NaN
Iran,0,2020-02-13,-13,NaN
Iran,0,2020-02-14,-12,NaN
Iran,0,2020-02-15,-11,NaN
Iran,0,2020-02-16,-10,NaN
Iran,0,2020-02-17,-9,NaN
Iran,0,2020-02-18,-8,NaN
Iran,2,2020-02-19,-7,Inf
Iran,5,2020-02-20,-6,2.5
Iran,18,2020-02-21,-5,3.6
Iran,28,2020-02-22,-4,1.5555555555555556
Iran,43,2020-02-23,-3,1.5357142857142858
Iran,61,2020-02-24,-2,1.4186046511627908
Iran,95,2020-02-25,-1,1.5573770491803278
Iran,139,2020-02-26,0,1.4631578947368422
Iran,245,2020-02-27,1,1.7625899280575539
Iran,388,2020-02-28,2,1.583673469387755
Iran,593,2020-02-29,3,1.5283505154639174
Iran,978,2020-03-01,4,1.6492411467116357
Iran,1501,2020-03-02,5,1.534764826175869
Iran,2336,2020-03-03,6,1.5562958027981346
Iran,2922,2020-03-04,7,1.2508561643835616
Iran,3513,2020-03-05,8,1.202258726899384
Iran,4747,2020-03-06,9,1.3512667235980644
Iran,5823,2020-03-07,10,1.2266694754581842
Iran,6566,2020-03-08,11,1.1275974583547999
Iran,7161,2020-03-09,12,1.0906183368869935
Iran,8042,2020-03-10,13,1.1230275101242844
Iran,9000,2020-03-11,14,1.1191245958716738
Iran,10075,2020-03-12,15,1.1194444444444445
Iran,11364,2020-03-13,16,1.1279404466501242
Iran,12729,2020-03-14,17,1.1201161562829989
Iran,13938,2020-03-15,18,1.094979967004478
Iran,14991,2020-03-16,19,1.0755488592337494
Iran,16169,2020-03-17,20,1.0785804816223068
Iran,17361,2020-03-18,21,1.0737213185725771
Iran,18407,2020-03-19,22,1.060249985599908
Iran,19644,2020-03-20,23,1.067202694627044
Iran,20610,2020-03-21,24,1.0491753207086134
Iran,21638,2020-03-22,25,1.049878699660359
Iraq,0,2020-02-06,-38,NA
Iraq,0,2020-02-07,-37,NaN
Iraq,0,2020-02-08,-36,NaN
Iraq,0,2020-02-09,-35,NaN
Iraq,0,2020-02-10,-34,NaN
Iraq,0,2020-02-11,-33,NaN
Iraq,0,2020-02-12,-32,NaN
Iraq,0,2020-02-13,-31,NaN
Iraq,0,2020-02-14,-30,NaN
Iraq,0,2020-02-15,-29,NaN
Iraq,0,2020-02-16,-28,NaN
Iraq,0,2020-02-17,-27,NaN
Iraq,0,2020-02-18,-26,NaN
Iraq,0,2020-02-19,-25,NaN
Iraq,0,2020-02-20,-24,NaN
Iraq,0,2020-02-21,-23,NaN
Iraq,0,2020-02-22,-22,NaN
Iraq,0,2020-02-23,-21,NaN
Iraq,1,2020-02-24,-20,Inf
Iraq,5,2020-02-25,-19,5
Iraq,5,2020-02-26,-18,1
Iraq,7,2020-02-27,-17,1.4
Iraq,8,2020-02-28,-16,1.1428571428571428
Iraq,13,2020-02-29,-15,1.625
Iraq,19,2020-03-01,-14,1.4615384615384615
Iraq,26,2020-03-02,-13,1.368421052631579
Iraq,26,2020-03-03,-12,1
Iraq,35,2020-03-04,-11,1.3461538461538463
Iraq,35,2020-03-05,-10,1
Iraq,35,2020-03-06,-9,1
Iraq,46,2020-03-07,-8,1.3142857142857143
Iraq,60,2020-03-08,-7,1.3043478260869565
Iraq,60,2020-03-09,-6,1
Iraq,60,2020-03-10,-5,1
Iraq,60,2020-03-11,-4,1
Iraq,71,2020-03-12,-3,1.1833333333333333
Iraq,83,2020-03-13,-2,1.1690140845070423
Iraq,83,2020-03-14,-1,1
Iraq,124,2020-03-15,0,1.4939759036144578
Iraq,133,2020-03-16,1,1.0725806451612903
Iraq,154,2020-03-17,2,1.1578947368421053
Iraq,154,2020-03-18,3,1
Iraq,177,2020-03-19,4,1.1493506493506493
Iraq,208,2020-03-20,5,1.1751412429378532
Iraq,208,2020-03-21,6,1
Iraq,214,2020-03-22,7,1.0288461538461537
Ireland,0,2020-02-06,-38,NA
Ireland,0,2020-02-07,-37,NaN
Ireland,0,2020-02-08,-36,NaN
Ireland,0,2020-02-09,-35,NaN
Ireland,0,2020-02-10,-34,NaN
Ireland,0,2020-02-11,-33,NaN
Ireland,0,2020-02-12,-32,NaN
Ireland,0,2020-02-13,-31,NaN
Ireland,0,2020-02-14,-30,NaN
Ireland,0,2020-02-15,-29,NaN
Ireland,0,2020-02-16,-28,NaN
Ireland,0,2020-02-17,-27,NaN
Ireland,0,2020-02-18,-26,NaN
Ireland,0,2020-02-19,-25,NaN
Ireland,0,2020-02-20,-24,NaN
Ireland,0,2020-02-21,-23,NaN
Ireland,0,2020-02-22,-22,NaN
Ireland,0,2020-02-23,-21,NaN
Ireland,0,2020-02-24,-20,NaN
Ireland,0,2020-02-25,-19,NaN
Ireland,0,2020-02-26,-18,NaN
Ireland,0,2020-02-27,-17,NaN
Ireland,0,2020-02-28,-16,NaN
Ireland,1,2020-02-29,-15,Inf
Ireland,1,2020-03-01,-14,1
Ireland,1,2020-03-02,-13,1
Ireland,1,2020-03-03,-12,1
Ireland,6,2020-03-04,-11,6
Ireland,13,2020-03-05,-10,2.1666666666666665
Ireland,18,2020-03-06,-9,1.3846153846153846
Ireland,19,2020-03-07,-8,1.0555555555555556
Ireland,21,2020-03-08,-7,1.105263157894737
Ireland,21,2020-03-09,-6,1
Ireland,34,2020-03-10,-5,1.619047619047619
Ireland,43,2020-03-11,-4,1.2647058823529411
Ireland,43,2020-03-12,-3,1
Ireland,70,2020-03-13,-2,1.627906976744186
Ireland,70,2020-03-14,-1,1
Ireland,169,2020-03-15,0,2.414285714285714
Ireland,223,2020-03-16,1,1.319526627218935
Ireland,223,2020-03-17,2,1
Ireland,366,2020-03-18,3,1.641255605381166
Ireland,366,2020-03-19,4,1
